prepared_relative_path,split,label,kind,source_dataset,source_path,transform_parameters
train/paper/paper_047__aug_v2_05.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_047__aug_v2_05.jpg,
train/paper/paper_047__aug_v2_06.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_047__aug_v2_06.jpg,
train/paper/paper_047__aug_v2_07.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_047__aug_v2_07.jpg,
train/paper/paper_047__aug_v2_08.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_047__aug_v2_08.jpg,
train/paper/paper_047__aug_v2_09.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_047__aug_v2_09.jpg,
train/paper/paper_048.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_048.jpg,
train/paper/paper_048__aug_v2_01.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_048__aug_v2_01.jpg,
train/paper/paper_048__aug_v2_02.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_048__aug_v2_02.jpg,
train/paper/paper_048__aug_v2_03.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_048__aug_v2_03.jpg,
train/paper/paper_048__aug_v2_04.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_048__aug_v2_04.jpg,
train/paper/paper_048__aug_v2_05.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_048__aug_v2_05.jpg,
train/paper/paper_048__aug_v2_06.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_048__aug_v2_06.jpg,
train/paper/paper_048__aug_v2_07.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_048__aug_v2_07.jpg,
train/paper/paper_048__aug_v2_08.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_048__aug_v2_08.jpg,
train/paper/paper_048__aug_v2_09.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_048__aug_v2_09.jpg,
train/paper/paper_049.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_049.jpg,
train/paper/paper_049__aug_v2_01.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_049__aug_v2_01.jpg,
train/paper/paper_049__aug_v2_02.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_049__aug_v2_02.jpg,
train/paper/paper_049__aug_v2_03.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_049__aug_v2_03.jpg,
train/paper/paper_049__aug_v2_04.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_049__aug_v2_04.jpg,
train/paper/paper_049__aug_v2_05.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_049__aug_v2_05.jpg,
train/paper/paper_049__aug_v2_06.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_049__aug_v2_06.jpg,
train/paper/paper_049__aug_v2_07.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_049__aug_v2_07.jpg,
train/paper/paper_049__aug_v2_08.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_049__aug_v2_08.jpg,
train/paper/paper_049__aug_v2_09.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_049__aug_v2_09.jpg,
train/paper/paper_050.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_050.jpg,
train/paper/paper_050__aug_v2_01.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_050__aug_v2_01.jpg,
train/paper/paper_050__aug_v2_02.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_050__aug_v2_02.jpg,
train/paper/paper_050__aug_v2_03.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_050__aug_v2_03.jpg,
train/paper/paper_050__aug_v2_04.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_050__aug_v2_04.jpg,
train/paper/paper_050__aug_v2_05.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_050__aug_v2_05.jpg,
train/paper/paper_050__aug_v2_06.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_050__aug_v2_06.jpg,
train/paper/paper_050__aug_v2_07.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_050__aug_v2_07.jpg,
train/paper/paper_050__aug_v2_08.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_050__aug_v2_08.jpg,
train/paper/paper_050__aug_v2_09.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_050__aug_v2_09.jpg,
train/paper/paper_051.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_051.jpg,
train/paper/paper_051__aug_v2_01.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_051__aug_v2_01.jpg,
train/paper/paper_051__aug_v2_02.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_051__aug_v2_02.jpg,
train/paper/paper_051__aug_v2_03.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_051__aug_v2_03.jpg,
train/paper/paper_051__aug_v2_04.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_051__aug_v2_04.jpg,
train/paper/paper_051__aug_v2_05.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_051__aug_v2_05.jpg,
train/paper/paper_051__aug_v2_06.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_051__aug_v2_06.jpg,
train/paper/paper_051__aug_v2_07.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_051__aug_v2_07.jpg,
train/paper/paper_051__aug_v2_08.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_051__aug_v2_08.jpg,
train/paper/paper_051__aug_v2_09.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_051__aug_v2_09.jpg,
train/paper/paper_052.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_052.jpg,
train/paper/paper_052__aug_v2_01.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_052__aug_v2_01.jpg,
train/paper/paper_052__aug_v2_02.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_052__aug_v2_02.jpg,
train/paper/paper_052__aug_v2_03.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_052__aug_v2_03.jpg,
train/paper/paper_052__aug_v2_04.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_052__aug_v2_04.jpg,
train/paper/paper_052__aug_v2_05.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_052__aug_v2_05.jpg,
train/paper/paper_052__aug_v2_06.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_052__aug_v2_06.jpg,
train/paper/paper_052__aug_v2_07.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_052__aug_v2_07.jpg,
train/paper/paper_052__aug_v2_08.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_052__aug_v2_08.jpg,
train/paper/paper_052__aug_v2_09.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_052__aug_v2_09.jpg,
train/paper/paper_053.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_053.jpg,
train/paper/paper_053__aug_v2_01.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_053__aug_v2_01.jpg,
train/paper/paper_053__aug_v2_02.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_053__aug_v2_02.jpg,
train/paper/paper_053__aug_v2_03.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_053__aug_v2_03.jpg,
train/paper/paper_053__aug_v2_04.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_053__aug_v2_04.jpg,
train/paper/paper_053__aug_v2_05.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_053__aug_v2_05.jpg,
train/paper/paper_053__aug_v2_06.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_053__aug_v2_06.jpg,
train/paper/paper_053__aug_v2_07.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_053__aug_v2_07.jpg,
train/paper/paper_053__aug_v2_08.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_053__aug_v2_08.jpg,
train/paper/paper_053__aug_v2_09.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_053__aug_v2_09.jpg,
train/paper/paper_054.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_054.jpg,
train/paper/paper_054__aug_v2_01.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_054__aug_v2_01.jpg,
train/paper/paper_054__aug_v2_02.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_054__aug_v2_02.jpg,
train/paper/paper_054__aug_v2_03.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_054__aug_v2_03.jpg,
train/paper/paper_054__aug_v2_04.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_054__aug_v2_04.jpg,
train/paper/paper_054__aug_v2_05.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_054__aug_v2_05.jpg,
train/paper/paper_054__aug_v2_06.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_054__aug_v2_06.jpg,
train/paper/paper_054__aug_v2_07.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_054__aug_v2_07.jpg,
train/paper/paper_054__aug_v2_08.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_054__aug_v2_08.jpg,
train/paper/paper_054__aug_v2_09.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_054__aug_v2_09.jpg,
train/paper/paper_057.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_057.jpg,
train/paper/paper_057__aug_v2_01.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_057__aug_v2_01.jpg,
train/paper/paper_057__aug_v2_02.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_057__aug_v2_02.jpg,
train/paper/paper_057__aug_v2_03.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_057__aug_v2_03.jpg,
train/paper/paper_057__aug_v2_04.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_057__aug_v2_04.jpg,
train/paper/paper_057__aug_v2_05.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_057__aug_v2_05.jpg,
train/paper/paper_057__aug_v2_06.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_057__aug_v2_06.jpg,
train/paper/paper_057__aug_v2_07.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_057__aug_v2_07.jpg,
train/paper/paper_057__aug_v2_08.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_057__aug_v2_08.jpg,
train/paper/paper_057__aug_v2_09.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_057__aug_v2_09.jpg,
train/paper/paper_058.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_058.jpg,
train/paper/paper_058__aug_v2_01.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_058__aug_v2_01.jpg,
train/paper/paper_058__aug_v2_02.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_058__aug_v2_02.jpg,
train/paper/paper_058__aug_v2_03.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_058__aug_v2_03.jpg,
train/paper/paper_058__aug_v2_04.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_058__aug_v2_04.jpg,
train/paper/paper_058__aug_v2_05.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_058__aug_v2_05.jpg,
train/paper/paper_058__aug_v2_06.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_058__aug_v2_06.jpg,
train/paper/paper_058__aug_v2_07.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_058__aug_v2_07.jpg,
train/paper/paper_058__aug_v2_08.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_058__aug_v2_08.jpg,
train/paper/paper_058__aug_v2_09.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_058__aug_v2_09.jpg,
train/paper/paper_060.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_060.jpg,
train/paper/paper_060__aug_v2_01.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_060__aug_v2_01.jpg,
train/paper/paper_060__aug_v2_02.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_060__aug_v2_02.jpg,
train/paper/paper_060__aug_v2_03.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_060__aug_v2_03.jpg,
train/paper/paper_060__aug_v2_04.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_060__aug_v2_04.jpg,
train/paper/paper_060__aug_v2_05.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_060__aug_v2_05.jpg,
train/paper/paper_060__aug_v2_06.jpg,train,paper,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\paper\paper_060__aug_v2_06.jpg,
